Order_ID,Order_Date,Delivery_Date,Product_Category,Product_Name,Quantity,Unit_Cost,Unit_Price,Discount_Pct,Revenue,Total_Cost,Profit,Profit_Margin_Pct,Lead_Time_Days,Delivery_Status,Supplier_Name,Supplier_Region,Warehouse_Location,Customer_Segment,Sales_Channel,Inventory_Level,Reorder_Point,Safety_Stock
ORD-01750,2025-04-10,2025-04-21,Batteries & Power,Battery Rack 48V 100Ah,100,900.0,1600.0,0,160000.0,90000.0,70000.0,43.75,11,On Time,Nokia Solutions,Europe,"Newark, NJ",Enterprise,Direct Sales,25,42,48
ORD-01751,2025-04-23,,Antennas,DAS Indoor Antenna,25,35.0,85.0,25,1593.75,875.0,718.75,45.1,32,Cancelled,Honor Devices,Asia,"Miami, FL",Government,Online Portal,103,43,11
ORD-01752,2023-04-02,2023-04-11,Antennas,Directional Panel Antenna,500,120.0,280.0,20,112000.0,60000.0,52000.0,46.43,9,On Time,Qualcomm Supply,North America,"Denver, CO",SME,Direct Sales,1077,860,314
ORD-01753,2024-06-23,2024-08-26,Routers & Gateways,WiFi 7 Mesh Router,1,60.0,150.0,0,150.0,60.0,90.0,60.0,64,Delayed,Samsung Networks,Asia,"Newark, NJ",Enterprise,Online Portal,33,30,27
ORD-01754,2024-03-10,2024-04-07,Routers & Gateways,WiFi 7 Mesh Router,10,60.0,150.0,10,1350.0,600.0,750.0,55.56,28,Delayed,ZTE Corp,Asia,"Chicago, IL",Individual,Distributor,87,37,30
ORD-01755,2023-11-07,,Smartphones,Xiaomi 14 Pro,25,380.0,649.0,10,14602.5,9500.0,5102.5,34.94,38,Cancelled,Juniper Networks,North America,"Dallas, TX",Government,Value-Added Reseller,393,34,10
ORD-01756,2025-06-01,2025-08-10,Batteries & Power,Small Cell UPS,100,450.0,820.0,5,77900.0,45000.0,32900.0,42.23,70,Damaged,ZTE Corp,Asia,"Chicago, IL",SME,Direct Sales,229,178,74
ORD-01757,2023-08-27,2023-10-21,SIM Cards,IoT M2M SIM,1,0.8,3.0,0,3.0,0.8,2.2,73.33,55,Delayed,ZTE Corp,Asia,"Los Angeles, CA",Individual,Value-Added Reseller,331,20,13
ORD-01758,2023-05-09,2023-07-11,Fiber Cables,Indoor Patch Cord 3m,2,3.0,8.0,0,16.0,6.0,10.0,62.5,63,On Time,Honor Devices,Asia,"Seattle, WA",Individual,Distributor,120,33,27
ORD-01759,2024-08-29,2024-09-12,Routers & Gateways,Industrial IoT Gateway,1,180.0,390.0,0,390.0,180.0,210.0,53.85,14,On Time,Nokia Solutions,Europe,"Seattle, WA",Individual,Online Portal,222,34,26
ORD-01760,2025-04-16,2025-05-16,Batteries & Power,Battery Rack 48V 100Ah,1,900.0,1600.0,0,1600.0,900.0,700.0,43.75,30,On Time,Foxconn Telecom,Asia,"Denver, CO",Enterprise,Distributor,328,39,27
ORD-01761,2023-12-16,2024-02-05,Routers & Gateways,Home Gateway HG-1,5,25.0,65.0,0,325.0,125.0,200.0,61.54,51,On Time,ZTE Corp,Asia,"Dallas, TX",SME,Retail Partner,77,33,20
ORD-01762,2023-03-16,2023-04-12,Routers & Gateways,SD-WAN Appliance,2,400.0,850.0,10,1530.0,800.0,730.0,47.71,27,On Time,CommScope Inc,North America,"Atlanta, GA",Government,Direct Sales,456,50,22
ORD-01763,2025-03-31,2025-04-17,SIM Cards,Roaming SIM Pro,5,1.2,5.0,5,23.75,6.0,17.75,74.74,17,On Time,Honor Devices,Asia,"Miami, FL",Individual,Retail Partner,58,46,19
ORD-01764,2023-10-04,2023-11-15,Routers & Gateways,SD-WAN Appliance,1,400.0,850.0,0,850.0,400.0,450.0,52.94,42,On Time,Ericsson AB,Europe,"Atlanta, GA",SME,Retail Partner,228,37,25
ORD-01765,2023-05-07,2023-05-13,SIM Cards,Roaming SIM Pro,1000,1.2,5.0,0,5000.0,1200.0,3800.0,76.0,6,On Time,Cisco Systems,North America,"Los Angeles, CA",SME,Direct Sales,54,150,669
ORD-01766,2023-12-19,2024-01-04,Routers & Gateways,SD-WAN Appliance,50,400.0,850.0,15,36125.0,20000.0,16125.0,44.64,16,On Time,Honor Devices,Asia,"Atlanta, GA",Individual,Value-Added Reseller,435,44,36
ORD-01767,2025-03-12,2025-04-30,Routers & Gateways,WiFi 7 Mesh Router,50,60.0,150.0,0,7500.0,3000.0,4500.0,60.0,49,Delayed,Foxconn Telecom,Asia,"Los Angeles, CA",Enterprise,Direct Sales,463,69,37
ORD-01768,2024-12-15,2025-01-17,Network Equipment,Microwave Link,10,3200.0,5800.0,0,58000.0,32000.0,26000.0,44.83,33,On Time,Nokia Solutions,Europe,"Seattle, WA",Government,Direct Sales,141,29,22
ORD-01769,2024-05-19,2024-06-16,Antennas,Parabolic Dish 0.6m,2,150.0,320.0,0,640.0,300.0,340.0,53.12,28,On Time,Siemens Networks,Europe,"Atlanta, GA",Individual,Value-Added Reseller,190,27,18
ORD-01770,2023-07-23,2023-10-03,SIM Cards,5G SIM eSIM,2,0.5,2.5,0,5.0,1.0,4.0,80.0,72,Damaged,Corning Optical,North America,"Denver, CO",Government,Value-Added Reseller,101,45,19
ORD-01771,2025-05-02,2025-06-04,Routers & Gateways,WiFi 7 Mesh Router,10,60.0,150.0,0,1500.0,600.0,900.0,60.0,33,On Time,Corning Optical,North America,"Denver, CO",SME,Distributor,200,46,19
ORD-01772,2024-09-15,2024-10-26,Routers & Gateways,Industrial IoT Gateway,1,180.0,390.0,20,312.0,180.0,132.0,42.31,41,Delayed,Siemens Networks,Europe,"Seattle, WA",Enterprise,Value-Added Reseller,394,45,29
ORD-01773,2023-02-02,2023-03-19,Routers & Gateways,WiFi 7 Mesh Router,10,60.0,150.0,0,1500.0,600.0,900.0,60.0,45,Delayed,Nokia Solutions,Europe,"Denver, CO",Government,Value-Added Reseller,163,45,11
ORD-01774,2024-04-13,2024-05-06,SIM Cards,5G SIM eSIM,5,0.5,2.5,0,12.5,2.5,10.0,80.0,23,On Time,Alcatel-Lucent,Europe,"Los Angeles, CA",Enterprise,Direct Sales,100,38,11
ORD-01775,2024-11-13,2025-01-13,Antennas,DAS Indoor Antenna,2,35.0,85.0,0,170.0,70.0,100.0,58.82,61,On Time,Nokia Solutions,Europe,"Miami, FL",Government,Retail Partner,14,22,23
ORD-01776,2023-12-18,2023-12-29,Network Equipment,Microwave Link,5,3200.0,5800.0,0,29000.0,16000.0,13000.0,44.83,11,On Time,Ericsson AB,Europe,"Los Angeles, CA",Enterprise,Retail Partner,107,30,17
ORD-01777,2025-05-29,2025-06-21,Smartphones,iPhone 16,100,550.0,999.0,0,99900.0,55000.0,44900.0,44.94,23,On Time,Qualcomm Supply,North America,"Chicago, IL",Individual,Value-Added Reseller,408,45,24
ORD-01778,2024-04-16,2024-05-12,Network Equipment,Base Station BTS,10,8500.0,15000.0,0,150000.0,85000.0,65000.0,43.33,26,On Time,Nokia Solutions,Europe,"Denver, CO",Government,Online Portal,345,32,15
ORD-01779,2023-10-27,2023-11-24,Batteries & Power,Small Cell UPS,1,450.0,820.0,15,697.0,450.0,247.0,35.44,28,On Time,Nokia Solutions,Europe,"Chicago, IL",Government,Retail Partner,220,21,29
ORD-01780,2025-02-12,2025-04-07,Batteries & Power,Lithium Backup 48V,5,320.0,580.0,5,2755.0,1600.0,1155.0,41.92,54,On Time,Siemens Networks,Europe,"Miami, FL",Government,Retail Partner,16,49,23
ORD-01781,2023-09-14,,Network Equipment,Fiber Optic Terminal,1,600.0,1100.0,0,1100.0,600.0,500.0,45.45,27,Cancelled,Alcatel-Lucent,Europe,"Chicago, IL",SME,Distributor,71,47,12
ORD-01782,2023-06-27,2023-08-08,Antennas,Massive MIMO Array,50,2500.0,4800.0,0,240000.0,125000.0,115000.0,47.92,42,On Time,Nokia Solutions,Europe,"Denver, CO",Government,Direct Sales,499,76,35
ORD-01783,2025-05-02,2025-06-14,Network Equipment,5G Small Cell,5,1200.0,2200.0,0,11000.0,6000.0,5000.0,45.45,43,Delayed,Cobham Wireless,Europe,"Chicago, IL",Enterprise,Value-Added Reseller,472,39,29
ORD-01784,2025-01-08,2025-03-03,SIM Cards,5G SIM eSIM,2,0.5,2.5,0,5.0,1.0,4.0,80.0,54,On Time,ZTE Corp,Asia,"Miami, FL",Enterprise,Retail Partner,346,42,23
ORD-01785,2024-05-29,2024-07-12,Fiber Cables,Multi-Mode OM4 1km,10,40.0,95.0,10,855.0,400.0,455.0,53.22,44,On Time,ZTE Corp,Asia,"Chicago, IL",Enterprise,Retail Partner,74,31,29
ORD-01786,2023-09-10,2023-09-26,Batteries & Power,Tower Power Cabinet,2,1800.0,3200.0,0,6400.0,3600.0,2800.0,43.75,16,On Time,Qualcomm Supply,North America,"Los Angeles, CA",SME,Direct Sales,392,31,24
ORD-01787,2024-10-05,2024-11-21,Fiber Cables,Indoor Patch Cord 3m,1,3.0,8.0,0,8.0,3.0,5.0,62.5,47,Damaged,ZTE Corp,Asia,"Newark, NJ",Enterprise,Retail Partner,331,29,17
ORD-01788,2023-05-02,2023-07-05,Fiber Cables,ADSS Cable 1km,2,70.0,150.0,0,300.0,140.0,160.0,53.33,64,On Time,Samsung Networks,Asia,"Los Angeles, CA",Individual,Distributor,208,24,28
ORD-01789,2024-06-05,2024-06-18,Smartphones,OnePlus 13,10,420.0,749.0,0,7490.0,4200.0,3290.0,43.93,13,On Time,Ericsson AB,Europe,"Seattle, WA",SME,Online Portal,314,22,11
ORD-01790,2024-08-03,2024-08-29,Antennas,Parabolic Dish 0.6m,5,150.0,320.0,0,1600.0,750.0,850.0,53.12,26,On Time,Huawei Tech,Asia,"Dallas, TX",SME,Distributor,235,33,25
ORD-01791,2024-10-20,2024-12-11,Smartphones,Galaxy S24,2,450.0,799.0,0,1598.0,900.0,698.0,43.68,52,Damaged,Juniper Networks,North America,"Seattle, WA",Enterprise,Distributor,316,46,12
ORD-01792,2025-01-30,2025-03-12,SIM Cards,IoT M2M SIM,1,0.8,3.0,5,2.85,0.8,2.05,71.93,41,On Time,Huawei Tech,Asia,"Atlanta, GA",SME,Distributor,284,39,11
ORD-01793,2025-02-18,2025-03-20,Network Equipment,Microwave Link,10,3200.0,5800.0,0,58000.0,32000.0,26000.0,44.83,30,On Time,Honor Devices,Asia,"Miami, FL",Individual,Distributor,398,21,18
ORD-01794,2024-10-02,2024-10-30,Smartphones,Xiaomi 14 Pro,25,380.0,649.0,0,16225.0,9500.0,6725.0,41.45,28,Delayed,Alcatel-Lucent,Europe,"Seattle, WA",Government,Retail Partner,403,33,27
ORD-01795,2023-02-19,2023-03-12,Routers & Gateways,Home Gateway HG-1,1,25.0,65.0,0,65.0,25.0,40.0,61.54,21,On Time,Qualcomm Supply,North America,"Seattle, WA",SME,Direct Sales,143,32,11
ORD-01796,2023-06-27,2023-07-29,Smartphones,Xiaomi 14 Pro,2,380.0,649.0,5,1233.1,760.0,473.1,38.37,32,Delayed,Honor Devices,Asia,"Los Angeles, CA",Government,Online Portal,267,23,30
ORD-01797,2024-09-06,2024-10-02,Fiber Cables,Multi-Mode OM4 1km,2,40.0,95.0,25,142.5,80.0,62.5,43.86,26,Delayed,Cisco Systems,North America,"Seattle, WA",SME,Distributor,331,35,23
ORD-01798,2023-01-10,2023-02-28,Fiber Cables,Multi-Mode OM4 1km,1,40.0,95.0,10,85.5,40.0,45.5,53.22,49,On Time,ZTE Corp,Asia,"Dallas, TX",Enterprise,Distributor,186,47,10
ORD-01799,2025-02-22,2025-03-18,Batteries & Power,Battery Rack 48V 100Ah,50,900.0,1600.0,10,72000.0,45000.0,27000.0,37.5,24,Delayed,Foxconn Telecom,Asia,"Atlanta, GA",Government,Direct Sales,185,53,33
ORD-01800,2023-07-10,2023-08-27,Fiber Cables,ADSS Cable 1km,5,70.0,150.0,0,750.0,350.0,400.0,53.33,48,On Time,Siemens Networks,Europe,"Denver, CO",Enterprise,Value-Added Reseller,228,43,13
ORD-01801,2023-05-18,2023-06-24,Antennas,Parabolic Dish 0.6m,5,150.0,320.0,0,1600.0,750.0,850.0,53.12,37,On Time,Nokia Solutions,Europe,"Miami, FL",Individual,Direct Sales,12,31,21
ORD-01802,2023-08-11,2023-10-18,Fiber Cables,Multi-Mode OM4 1km,5,40.0,95.0,25,356.25,200.0,156.25,43.86,68,Delayed,Siemens Networks,Europe,"Atlanta, GA",SME,Online Portal,154,29,22
ORD-01803,2024-03-02,2024-04-04,Fiber Cables,Multi-Mode OM4 1km,5,40.0,95.0,10,427.5,200.0,227.5,53.22,33,On Time,ZTE Corp,Asia,"Dallas, TX",Enterprise,Distributor,52,31,15
ORD-01804,2024-05-05,2024-05-23,SIM Cards,Enterprise Multi-IMSI,1,2.0,8.0,0,8.0,2.0,6.0,75.0,18,Delayed,Juniper Networks,North America,"Chicago, IL",Individual,Retail Partner,160,32,27
ORD-01805,2023-01-29,2023-03-01,Routers & Gateways,SD-WAN Appliance,5,400.0,850.0,0,4250.0,2000.0,2250.0,52.94,31,Delayed,Huawei Tech,Asia,"Denver, CO",SME,Direct Sales,205,43,17
ORD-01806,2023-03-01,2023-04-12,Antennas,Omni 5G Antenna,25,80.0,190.0,0,4750.0,2000.0,2750.0,57.89,42,On Time,Huawei Tech,Asia,"Dallas, TX",SME,Distributor,22,49,18
ORD-01807,2023-05-12,2023-06-15,Smartphones,OnePlus 13,25,420.0,749.0,0,18725.0,10500.0,8225.0,43.93,34,On Time,Cisco Systems,North America,"Dallas, TX",Individual,Online Portal,245,23,26
ORD-01808,2024-06-22,2024-08-14,Network Equipment,5G Small Cell,1,1200.0,2200.0,25,1650.0,1200.0,450.0,27.27,53,On Time,Ericsson AB,Europe,"Seattle, WA",Government,Distributor,295,35,19
ORD-01809,2023-05-08,2023-06-25,Routers & Gateways,Enterprise Core Router,2,2800.0,5200.0,0,10400.0,5600.0,4800.0,46.15,48,Damaged,Nokia Solutions,Europe,"Los Angeles, CA",Enterprise,Distributor,171,33,21
ORD-01810,2023-08-05,2023-10-07,Routers & Gateways,Home Gateway HG-1,5,25.0,65.0,0,325.0,125.0,200.0,61.54,63,Damaged,Samsung Networks,Asia,"Denver, CO",Enterprise,Distributor,208,26,13
ORD-01811,2024-03-04,2024-04-11,Network Equipment,Edge Router CR-5,5,2100.0,3800.0,0,19000.0,10500.0,8500.0,44.74,38,On Time,Alcatel-Lucent,Europe,"Los Angeles, CA",Individual,Direct Sales,249,49,27
ORD-01812,2023-06-20,2023-07-02,Routers & Gateways,Home Gateway HG-1,1,25.0,65.0,0,65.0,25.0,40.0,61.54,12,Delayed,Honor Devices,Asia,"Atlanta, GA",Individual,Value-Added Reseller,255,22,23
ORD-01813,2024-03-07,2024-03-28,Fiber Cables,Armored Drop Cable,1,25.0,60.0,0,60.0,25.0,35.0,58.33,21,On Time,Samsung Networks,Asia,"Denver, CO",SME,Online Portal,440,36,20
ORD-01814,2024-11-19,2024-12-06,SIM Cards,Enterprise Multi-IMSI,1,2.0,8.0,0,8.0,2.0,6.0,75.0,17,On Time,Cobham Wireless,Europe,"Atlanta, GA",SME,Distributor,151,31,26
ORD-01815,2025-05-21,2025-06-15,Batteries & Power,Small Cell UPS,5,450.0,820.0,20,3280.0,2250.0,1030.0,31.4,25,On Time,Honor Devices,Asia,"Dallas, TX",SME,Distributor,78,24,20
ORD-01816,2023-03-10,2023-05-06,Batteries & Power,Small Cell UPS,1,450.0,820.0,0,820.0,450.0,370.0,45.12,57,On Time,Honor Devices,Asia,"Los Angeles, CA",Government,Value-Added Reseller,215,48,15
ORD-01817,2024-09-04,2024-09-30,Smartphones,iPhone 16,10,550.0,999.0,0,9990.0,5500.0,4490.0,44.94,26,On Time,Samsung Networks,Asia,"Denver, CO",SME,Value-Added Reseller,422,26,27
ORD-01818,2024-09-04,,SIM Cards,Prepaid SIM Kit,1,0.3,1.5,10,1.35,0.3,1.05,77.78,43,Cancelled,Honor Devices,Asia,"Chicago, IL",Enterprise,Distributor,23,40,28
ORD-01819,2024-07-29,2024-09-27,Fiber Cables,Armored Drop Cable,2,25.0,60.0,0,120.0,50.0,70.0,58.33,60,On Time,Juniper Networks,North America,"Los Angeles, CA",Government,Direct Sales,247,40,16
ORD-01820,2024-03-15,2024-04-17,SIM Cards,5G SIM eSIM,2,0.5,2.5,0,5.0,1.0,4.0,80.0,33,On Time,Huawei Tech,Asia,"Chicago, IL",Individual,Online Portal,69,23,25
ORD-01821,2024-10-23,2024-11-13,Antennas,Directional Panel Antenna,10,120.0,280.0,0,2800.0,1200.0,1600.0,57.14,21,On Time,Qualcomm Supply,North America,"Newark, NJ",SME,Online Portal,315,36,17
ORD-01822,2023-01-15,2023-02-15,Batteries & Power,Lithium Backup 48V,2,320.0,580.0,0,1160.0,640.0,520.0,44.83,31,Delayed,Huawei Tech,Asia,"Denver, CO",Government,Retail Partner,137,25,19
ORD-01823,2024-12-15,2025-02-01,Batteries & Power,Battery Rack 48V 100Ah,50,900.0,1600.0,5,76000.0,45000.0,31000.0,40.79,48,On Time,ZTE Corp,Asia,"Chicago, IL",Government,Direct Sales,457,31,17
ORD-01824,2023-11-13,2023-12-29,Antennas,Parabolic Dish 0.6m,2,150.0,320.0,15,544.0,300.0,244.0,44.85,46,On Time,Siemens Networks,Europe,"Atlanta, GA",Government,Direct Sales,33,48,16
ORD-01825,2023-02-27,2023-04-26,Fiber Cables,Single-Mode OS2 1km,2,55.0,120.0,0,240.0,110.0,130.0,54.17,58,On Time,ZTE Corp,Asia,"Miami, FL",Enterprise,Value-Added Reseller,461,46,12
ORD-01826,2023-09-05,2023-10-23,Smartphones,iPhone 16,2,550.0,999.0,15,1698.3,1100.0,598.3,35.23,48,On Time,Honor Devices,Asia,"Los Angeles, CA",Enterprise,Online Portal,298,41,23
ORD-01827,2023-09-14,2023-10-11,Routers & Gateways,WiFi 7 Mesh Router,25,60.0,150.0,0,3750.0,1500.0,2250.0,60.0,27,Delayed,Huawei Tech,Asia,"Denver, CO",Enterprise,Value-Added Reseller,311,41,10
ORD-01828,2023-01-03,2023-02-21,Batteries & Power,Battery Rack 48V 100Ah,25,900.0,1600.0,0,40000.0,22500.0,17500.0,43.75,49,Delayed,Nokia Solutions,Europe,"Newark, NJ",SME,Retail Partner,381,26,18
ORD-01829,2023-08-02,2023-09-13,Fiber Cables,Multi-Mode OM4 1km,1,40.0,95.0,25,71.25,40.0,31.25,43.86,42,On Time,Corning Optical,North America,"Chicago, IL",SME,Retail Partner,490,43,26
ORD-01830,2023-10-19,2023-11-21,Fiber Cables,Indoor Patch Cord 3m,100,3.0,8.0,5,760.0,300.0,460.0,60.53,33,On Time,Juniper Networks,North America,"Miami, FL",Government,Online Portal,317,54,80
ORD-01831,2024-10-10,2024-11-22,SIM Cards,Prepaid SIM Kit,1,0.3,1.5,15,1.27,0.3,0.97,76.38,43,On Time,Honor Devices,Asia,"Miami, FL",SME,Value-Added Reseller,450,49,25
ORD-01832,2023-11-27,2024-01-26,Batteries & Power,Lithium Backup 48V,1,320.0,580.0,0,580.0,320.0,260.0,44.83,60,Delayed,Juniper Networks,North America,"Newark, NJ",Government,Online Portal,207,30,11
ORD-01833,2023-05-20,2023-07-23,SIM Cards,Roaming SIM Pro,1,1.2,5.0,0,5.0,1.2,3.8,76.0,64,Damaged,Samsung Networks,Asia,"Atlanta, GA",Government,Retail Partner,378,43,29
ORD-01834,2023-01-17,2023-03-28,Antennas,DAS Indoor Antenna,10,35.0,85.0,0,850.0,350.0,500.0,58.82,70,Damaged,Alcatel-Lucent,Europe,"Seattle, WA",Government,Distributor,11,47,23
ORD-01835,2023-09-24,2023-10-28,Routers & Gateways,Home Gateway HG-1,1,25.0,65.0,20,52.0,25.0,27.0,51.92,34,On Time,Samsung Networks,Asia,"Atlanta, GA",SME,Value-Added Reseller,245,46,21
ORD-01836,2024-01-29,2024-04-22,Fiber Cables,Indoor Patch Cord 3m,25,3.0,8.0,15,170.0,75.0,95.0,55.88,84,Damaged,Honor Devices,Asia,"Denver, CO",Enterprise,Direct Sales,92,26,19
ORD-01837,2023-11-28,2024-01-05,Antennas,Directional Panel Antenna,200,120.0,280.0,0,56000.0,24000.0,32000.0,57.14,38,Delayed,Juniper Networks,North America,"Miami, FL",Enterprise,Retail Partner,590,137,134
ORD-01838,2024-04-27,2024-05-28,SIM Cards,Prepaid SIM Kit,1,0.3,1.5,0,1.5,0.3,1.2,80.0,31,On Time,CommScope Inc,North America,"Los Angeles, CA",Individual,Direct Sales,169,45,24
ORD-01839,2024-03-14,2024-04-27,Smartphones,Pixel 9 Pro,200,500.0,899.0,0,179800.0,100000.0,79800.0,44.38,44,Delayed,Ericsson AB,Europe,"Chicago, IL",Government,Distributor,73,342,115
ORD-01840,2023-11-27,2023-12-31,Batteries & Power,Tower Power Cabinet,5,1800.0,3200.0,10,14400.0,9000.0,5400.0,37.5,34,On Time,Juniper Networks,North America,"Atlanta, GA",Individual,Online Portal,9,43,12
ORD-01841,2024-10-26,2024-12-01,Smartphones,Galaxy S24,50,450.0,799.0,25,29962.5,22500.0,7462.5,24.91,36,Delayed,Juniper Networks,North America,"Miami, FL",Enterprise,Value-Added Reseller,440,67,19
ORD-01842,2024-02-29,,Batteries & Power,Solar Panel 500W,5,400.0,720.0,0,3600.0,2000.0,1600.0,44.44,12,Cancelled,Ericsson AB,Europe,"Chicago, IL",Individual,Retail Partner,382,33,16
ORD-01843,2023-04-18,2023-06-01,SIM Cards,Prepaid SIM Kit,10,0.3,1.5,25,11.25,3.0,8.25,73.33,44,Delayed,Alcatel-Lucent,Europe,"Denver, CO",SME,Online Portal,100,27,21
ORD-01844,2024-04-02,2024-04-29,Fiber Cables,Indoor Patch Cord 3m,1,3.0,8.0,0,8.0,3.0,5.0,62.5,27,On Time,Cisco Systems,North America,"Seattle, WA",SME,Direct Sales,453,33,15
ORD-01845,2024-09-20,2024-11-22,Antennas,DAS Indoor Antenna,100,35.0,85.0,0,8500.0,3500.0,5000.0,58.82,63,On Time,Alcatel-Lucent,Europe,"Miami, FL",Enterprise,Value-Added Reseller,401,146,57
ORD-01846,2023-12-29,2024-01-27,Routers & Gateways,Industrial IoT Gateway,10,180.0,390.0,0,3900.0,1800.0,2100.0,53.85,29,Delayed,Cobham Wireless,Europe,"Miami, FL",SME,Value-Added Reseller,449,46,10
ORD-01847,2023-06-03,2023-06-14,Batteries & Power,Tower Power Cabinet,5,1800.0,3200.0,0,16000.0,9000.0,7000.0,43.75,11,On Time,Juniper Networks,North America,"Newark, NJ",Enterprise,Retail Partner,239,31,12
ORD-01848,2023-03-02,2023-04-19,SIM Cards,Enterprise Multi-IMSI,2,2.0,8.0,5,15.2,4.0,11.2,73.68,48,Delayed,ZTE Corp,Asia,"Seattle, WA",SME,Online Portal,292,47,18
ORD-01849,2025-01-09,2025-02-08,Antennas,Omni 5G Antenna,25,80.0,190.0,0,4750.0,2000.0,2750.0,57.89,30,On Time,Cobham Wireless,Europe,"Los Angeles, CA",SME,Retail Partner,490,45,20
ORD-01850,2024-10-08,2024-12-09,Antennas,DAS Indoor Antenna,2,35.0,85.0,10,153.0,70.0,83.0,54.25,62,On Time,Huawei Tech,Asia,"Denver, CO",Individual,Direct Sales,14,47,28
ORD-01851,2023-03-22,2023-05-15,Antennas,Omni 5G Antenna,1,80.0,190.0,0,190.0,80.0,110.0,57.89,54,On Time,Cobham Wireless,Europe,"Miami, FL",Individual,Direct Sales,204,46,20
ORD-01852,2024-02-16,2024-03-17,Smartphones,Galaxy S24,5,450.0,799.0,0,3995.0,2250.0,1745.0,43.68,30,On Time,Cobham Wireless,Europe,"Chicago, IL",Individual,Retail Partner,156,35,24
ORD-01853,2025-01-07,2025-03-17,Fiber Cables,Single-Mode OS2 1km,5,55.0,120.0,0,600.0,275.0,325.0,54.17,69,Delayed,Cobham Wireless,Europe,"Seattle, WA",Enterprise,Retail Partner,280,48,14
ORD-01854,2024-08-23,2024-10-10,Antennas,Parabolic Dish 0.6m,1,150.0,320.0,0,320.0,150.0,170.0,53.12,48,Delayed,ZTE Corp,Asia,"Denver, CO",Government,Value-Added Reseller,354,27,10
ORD-01855,2024-11-27,2025-01-07,Antennas,Directional Panel Antenna,5,120.0,280.0,20,1120.0,600.0,520.0,46.43,41,On Time,Ericsson AB,Europe,"Miami, FL",Government,Distributor,79,22,18
ORD-01856,2024-05-11,2024-06-17,Smartphones,Pixel 9 Pro,1,500.0,899.0,0,899.0,500.0,399.0,44.38,37,Damaged,Juniper Networks,North America,"Denver, CO",Enterprise,Retail Partner,282,38,12
ORD-01857,2025-04-27,2025-05-13,SIM Cards,Roaming SIM Pro,25,1.2,5.0,0,125.0,30.0,95.0,76.0,16,On Time,ZTE Corp,Asia,"Seattle, WA",Government,Retail Partner,134,29,13
ORD-01858,2025-02-04,2025-03-30,Smartphones,iPhone 16,100,550.0,999.0,25,74925.0,55000.0,19925.0,26.59,54,On Time,Nokia Solutions,Europe,"Miami, FL",Enterprise,Value-Added Reseller,443,147,71
ORD-01859,2023-12-30,2024-02-08,SIM Cards,5G SIM eSIM,1,0.5,2.5,0,2.5,0.5,2.0,80.0,40,On Time,Ericsson AB,Europe,"Chicago, IL",Enterprise,Online Portal,483,33,20
ORD-01860,2024-05-15,2024-06-16,Routers & Gateways,Home Gateway HG-1,2,25.0,65.0,0,130.0,50.0,80.0,61.54,32,On Time,Corning Optical,North America,"Miami, FL",SME,Direct Sales,448,39,29
ORD-01861,2024-01-05,2024-02-15,Smartphones,Xiaomi 14 Pro,5,380.0,649.0,0,3245.0,1900.0,1345.0,41.45,41,Delayed,Cisco Systems,North America,"Los Angeles, CA",Individual,Retail Partner,192,34,21
ORD-01862,2025-02-19,2025-05-07,Batteries & Power,Battery Rack 48V 100Ah,1,900.0,1600.0,0,1600.0,900.0,700.0,43.75,77,Damaged,Honor Devices,Asia,"Chicago, IL",Government,Value-Added Reseller,21,43,11
ORD-01863,2023-06-10,2023-06-26,Network Equipment,Edge Router CR-5,1,2100.0,3800.0,20,3040.0,2100.0,940.0,30.92,16,On Time,ZTE Corp,Asia,"Los Angeles, CA",SME,Retail Partner,381,46,17
ORD-01864,2024-04-28,,Batteries & Power,Lithium Backup 48V,50,320.0,580.0,0,29000.0,16000.0,13000.0,44.83,23,Cancelled,Huawei Tech,Asia,"Dallas, TX",Government,Online Portal,151,71,15
ORD-01865,2023-11-25,2023-12-24,Network Equipment,Base Station BTS,1,8500.0,15000.0,0,15000.0,8500.0,6500.0,43.33,29,Delayed,Siemens Networks,Europe,"Chicago, IL",Enterprise,Direct Sales,5,34,24
ORD-01866,2023-11-24,2024-01-15,Routers & Gateways,Home Gateway HG-1,10,25.0,65.0,5,617.5,250.0,367.5,59.51,52,Delayed,Juniper Networks,North America,"Miami, FL",Government,Retail Partner,121,43,19
ORD-01867,2024-09-20,2024-11-06,SIM Cards,Prepaid SIM Kit,1,0.3,1.5,0,1.5,0.3,1.2,80.0,47,On Time,Honor Devices,Asia,"Dallas, TX",SME,Distributor,28,33,19
ORD-01868,2024-10-18,2024-12-03,Antennas,Omni 5G Antenna,100,80.0,190.0,0,19000.0,8000.0,11000.0,57.89,46,On Time,Samsung Networks,Asia,"Denver, CO",Enterprise,Distributor,385,199,77
ORD-01869,2023-05-09,2023-06-05,Antennas,Directional Panel Antenna,1,120.0,280.0,5,266.0,120.0,146.0,54.89,27,On Time,Cobham Wireless,Europe,"Los Angeles, CA",Individual,Value-Added Reseller,255,31,30
ORD-01870,2024-06-25,2024-07-21,Fiber Cables,Multi-Mode OM4 1km,10,40.0,95.0,0,950.0,400.0,550.0,57.89,26,On Time,Corning Optical,North America,"Denver, CO",SME,Direct Sales,409,49,12
